Column fy Mpa,Beam fy Mpa,Columns 1-3 I mm4*10^6,Columns 4-6 I mm4*10^6,Columns 1-3 A mm2,Columns 4-6 A mm2,Beam I mm4*10^6,Spans,Number of floors,Floor height m,Span width m,LLRS tributary width m,Floor mass kg,Facade Load kN/m,PGA g,Magnitude,Distance to fault km,Period s,Max drift mm,Final Dead Load,Final Live Load,soil_class__B,soil_class__C
235.0,235.0,1119.0,0.0,21176.0,0.0,8.693,5.0,2.0,3.5,3.0,7.5,80454.33,2.0,0.1,6.69,35.66,0.5146274294656902,13.2187225715824,15.0,5.0,1.0,0.0
355.0,275.0,869.7,637.2,19754.0,17803.0,117.7,5.0,5.0,4.0,8.0,12.0,281274.048,2.0,0.15,6.33,18.96,2.860396061579842,48.4179203320622,15.0,6.0,0.0,1.0
355.0,235.0,54.1,0.0,6434.0,0.0,671.2,4.0,3.0,3.0,3.0,4.0,27996.8832,0.0,0.14,5.9,25.5,0.5572714320300729,5.541228427862801,20.0,12.0,0.0,1.0
235.0,235.0,54.1,36.92,6434.0,5383.0,57.9,1.0,5.0,3.5,5.0,8.0,28592.388,2.0,0.123,6.19,12.9,2.77388832590572,19.627719373310498,20.0,16.0,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,83.56,1.0,2.0,4.0,5.0,7.0,25696.44,0.0,0.2,6.77,23.99,0.5181350433784007,17.7965515536781,21.0,17.5,0.0,1.0
275.0,275.0,330.9,276.9,14276.0,13347.0,1412.0,4.0,6.0,3.5,8.0,15.0,96830.712,2.0,0.15,6.33,18.96,1.2267030680047877,27.3900790312404,2.5,7.5,0.0,1.0
275.0,275.0,104.5,77.63,8682.0,7684.0,920.8,1.0,6.0,3.5,8.0,10.5,22702.6008,2.0,0.1,6.1,32.84,1.5611892961708989,11.179055614464302,3.5,14.0,1.0,0.0
235.0,235.0,1412.0,1119.0,22646.0,21176.0,337.4,6.0,4.0,3.5,8.0,9.0,136166.6592,4.0,0.123,6.19,12.9,0.8132324179574033,5.876850016178601,6.0,6.0,0.0,1.0
275.0,275.0,136.7,104.5,9726.0,8682.0,231.3,3.0,5.0,3.0,7.0,18.0,118839.9168,4.0,0.1,6.1,32.84,1.847115848970113,12.4364847801727,6.0,6.0,1.0,0.0
355.0,235.0,5538.0,4221.0,34685.0,32053.0,19.43,1.0,5.0,3.0,5.0,15.0,30183.12,1.0,0.123,6.19,12.9,0.9958125463765348,7.2871298943247,9.0,6.0,0.0,1.0
235.0,235.0,330.9,276.9,14276.0,13347.0,117.7,3.0,5.0,3.5,7.0,10.5,70836.5196,1.0,0.2,6.77,23.99,1.7581146761213615,34.579328046482,7.0,14.0,0.0,1.0
275.0,235.0,104.5,77.63,8682.0,7684.0,19.43,3.0,5.0,3.5,6.0,15.0,55430.892,3.0,0.15,6.33,18.96,3.219085408066212,40.998236804716896,2.5,5.0,0.0,1.0
355.0,275.0,36.92,25.1,5383.0,4525.0,8.693,2.0,5.0,3.0,4.0,3.0,20141.1144,3.0,0.1,6.69,35.66,2.64801013013898,14.5646842249499,9.0,3.0,1.0,0.0
275.0,275.0,229.3,182.6,12437.0,11253.0,19.43,5.0,5.0,3.0,7.0,6.0,40930.758,3.0,0.1,6.69,35.66,1.7074225360220607,27.497572483376203,3.0,3.0,1.0,0.0
275.0,275.0,637.2,0.0,17803.0,0.0,671.2,4.0,2.0,3.5,8.0,10.5,212423.90400000004,0.0,0.283,7.28,19.74,0.5774468546477621,27.240839457994802,17.5,17.5,0.0,1.0
355.0,355.0,104.5,0.0,8682.0,0.0,671.2,5.0,3.0,4.0,3.0,14.0,131255.784,2.0,0.2,6.77,23.99,1.2052921773380572,44.285514302696605,17.5,10.5,0.0,1.0
235.0,235.0,136.7,104.5,9726.0,8682.0,57.9,3.0,5.0,4.0,7.0,2.0,36921.2976,4.0,0.123,6.19,12.9,2.1666130922663807,7.9940750578451,12.0,2.0,0.0,1.0
235.0,235.0,1412.0,1119.0,22646.0,21176.0,337.4,4.0,5.0,3.0,5.0,8.0,51719.184,2.0,0.354,6.5,15.82,0.5830748473244795,12.5402393037138,4.0,6.0,1.0,0.0
235.0,235.0,1752.0,1412.0,24164.0,22646.0,671.2,5.0,6.0,3.0,3.0,18.0,70971.12,2.0,0.3,6.6,10.27,0.54540013768348,8.8909527776641,3.0,15.0,1.0,0.0
355.0,355.0,104.5,77.63,8682.0,7684.0,920.8,2.0,5.0,4.0,4.0,10.5,56711.6352,4.0,0.171,6.0,17.28,1.862053063106164,27.9246122093922,17.5,3.5,0.0,1.0
235.0,235.0,450.7,0.0,15898.0,0.0,8.693,6.0,1.0,3.5,6.0,3.0,26504.042399999995,3.0,0.1,6.1,32.84,0.1591101944470519,0.9252393193791,1.5,1.5,1.0,0.0
275.0,235.0,5538.0,4221.0,34685.0,32053.0,5.412,6.0,4.0,3.0,3.0,21.0,146371.8168,2.0,0.1,6.69,35.66,0.8005893762928398,10.5425378506784,10.5,7.0,1.0,0.0
235.0,235.0,229.3,0.0,12437.0,0.0,117.7,6.0,1.0,3.5,4.0,7.0,97989.0912,0.0,0.3,6.6,10.27,0.2825386909745197,15.4476613987572,17.5,10.5,1.0,0.0
235.0,235.0,276.9,229.3,13347.0,12437.0,1412.0,6.0,5.0,4.0,7.0,6.0,75400.69679999999,1.0,0.3,6.6,10.27,0.9572478741102112,21.01910202123,4.0,6.0,1.0,0.0
355.0,275.0,10.33,6.062,3142.0,2534.0,117.7,6.0,4.0,3.0,4.0,10.0,194150.88,4.0,0.354,6.5,15.82,3.489318459961258,40.2833952239154,15.0,12.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,83.56,6.0,3.0,3.0,8.0,2.5,33283.007999999994,0.0,0.171,6.0,17.28,0.3804858965868427,7.764394828315099,5.0,7.5,0.0,1.0
235.0,235.0,3.492,3.492,2124.0,2124.0,38.92,3.0,4.0,3.5,4.0,7.5,36342.108,0.0,0.14,5.9,25.5,4.2206665692464185,10.128039334529,4.5,6.0,0.0,1.0
355.0,275.0,77.63,0.0,7684.0,0.0,83.56,2.0,1.0,3.0,6.0,12.0,95003.4096,3.0,0.3,6.6,10.27,0.5707736266464087,33.6492565364996,20.0,12.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,19.43,5.0,3.0,4.0,8.0,6.0,133539.912,1.0,0.2,6.77,23.99,1.489667059817656,46.5200334972447,7.5,1.5,0.0,1.0
355.0,355.0,182.6,136.7,11253.0,9726.0,162.7,4.0,5.0,4.0,3.0,17.5,116143.83,1.0,0.171,6.0,17.28,1.9690919210517,25.9339946328338,14.0,17.5,0.0,1.0
355.0,275.0,136.7,104.5,9726.0,8682.0,38.92,2.0,4.0,3.0,5.0,12.5,95851.8,2.0,0.3,6.6,10.27,2.379044538109306,64.9721989006088,15.0,10.0,1.0,0.0
275.0,275.0,1119.0,0.0,21176.0,0.0,671.2,2.0,3.0,4.0,4.0,12.5,29163.42,2.0,0.14,5.9,25.5,0.4035890305520871,4.5517269522787,2.5,12.5,0.0,1.0
235.0,235.0,16.73,10.33,3877.0,3142.0,38.92,3.0,4.0,3.0,3.0,6.0,24264.7812,3.0,0.1,6.1,32.84,1.4925186979914054,18.3590142915265,4.5,1.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,19.43,3.0,1.0,4.0,4.0,12.0,61818.2928,1.0,0.3,6.6,10.27,0.2421449514161777,12.069664112665599,9.0,12.0,1.0,0.0
275.0,235.0,1119.0,0.0,21176.0,0.0,38.92,2.0,2.0,4.0,6.0,21.0,94269.2256,2.0,0.15,6.2,13.91,0.8849254140115034,16.1098792600424,10.5,3.5,1.0,0.0
275.0,275.0,450.7,0.0,15898.0,0.0,19.43,4.0,1.0,3.0,3.0,8.0,50903.424000000006,0.0,0.3,6.6,10.27,0.1903639458006834,6.9334415991094005,8.0,10.0,1.0,0.0
275.0,275.0,1119.0,869.7,21176.0,19754.0,38.92,4.0,4.0,3.0,3.0,7.0,21837.895200000003,1.0,0.15,6.33,18.96,0.5089733106115666,9.2471574065438,7.0,3.5,0.0,1.0
355.0,275.0,54.1,0.0,6434.0,0.0,19.43,6.0,1.0,3.0,3.0,17.5,124892.856,1.0,0.15,6.2,13.91,0.5185060988781365,10.384185524571,10.5,10.5,1.0,0.0
235.0,235.0,3.492,3.492,2124.0,2124.0,117.7,3.0,4.0,3.0,4.0,12.0,62111.9664,3.0,0.15,6.2,13.91,4.239571035795388,21.6337533133073,6.0,4.0,1.0,0.0
275.0,235.0,637.2,0.0,17803.0,0.0,83.56,1.0,1.0,3.0,8.0,1.5,5086.2636,1.0,0.15,6.2,13.91,0.0875409477211393,0.7602306386791,4.5,1.5,1.0,0.0
355.0,275.0,4221.0,3034.0,32053.0,28583.0,1119.0,4.0,6.0,4.0,5.0,6.0,52208.64,4.0,0.15,6.33,18.96,0.6031391228767695,13.5912756083615,6.0,15.0,0.0,1.0
235.0,235.0,1412.0,1119.0,22646.0,21176.0,5.412,2.0,5.0,4.0,3.0,8.0,30542.0544,0.0,0.14,5.9,25.5,2.21719454688938,10.8760587342544,12.0,2.0,0.0,1.0
235.0,235.0,450.7,0.0,15898.0,0.0,482.0,1.0,1.0,3.0,7.0,6.0,30427.848,2.0,0.171,6.0,17.28,0.184708816375937,2.5056541652802,7.5,7.5,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,117.7,1.0,1.0,3.0,7.0,12.0,51967.9908,3.0,0.15,6.33,18.96,0.2034951468105476,3.177722250231,12.0,12.0,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,57.9,6.0,3.0,3.5,3.0,9.0,118937.808,0.0,0.15,6.2,13.91,0.7241247987446273,5.391651353009101,9.0,7.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,83.56,4.0,1.0,4.0,8.0,10.0,227352.31200000003,3.0,0.2,6.77,23.99,0.3921684875766327,14.1912700869921,12.0,4.0,0.0,1.0
275.0,275.0,5538.0,4221.0,34685.0,32053.0,19.43,2.0,6.0,4.0,7.0,6.0,18574.8552,3.0,0.3,6.6,10.27,1.372227361520693,29.4515640664817,2.0,2.0,1.0,0.0
235.0,235.0,16.73,10.33,3877.0,3142.0,38.92,6.0,4.0,3.0,5.0,4.0,75253.86,3.0,0.15,6.2,13.91,2.064987135537525,11.851202317920299,8.0,10.0,1.0,0.0
235.0,235.0,77.63,54.1,7684.0,6434.0,671.2,2.0,5.0,3.0,7.0,12.5,123587.64,2.0,0.171,6.0,17.28,2.201842866686314,18.1465123318921,15.0,5.0,0.0,1.0
235.0,235.0,10.33,0.0,3142.0,0.0,5.412,5.0,3.0,3.0,4.0,4.5,44071.434,1.0,0.2,6.77,23.99,2.162340176353681,43.6280510302264,6.0,3.0,0.0,1.0
275.0,235.0,10.33,6.062,3142.0,2534.0,3.178,4.0,4.0,4.0,3.0,2.5,6260.958,1.0,0.15,6.2,13.91,1.9135987677509083,14.7614364635706,2.5,5.0,1.0,0.0
355.0,275.0,330.9,276.9,14276.0,13347.0,1119.0,6.0,4.0,3.0,6.0,12.5,319370.04,0.0,0.283,7.28,19.74,1.012550511589855,22.4367475846323,15.0,10.0,0.0,1.0
275.0,275.0,16.73,10.33,3877.0,3142.0,117.7,4.0,4.0,4.0,4.0,12.5,39258.45,1.0,0.354,6.5,15.82,2.2974492568295424,40.0865574249458,2.5,7.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,482.0,4.0,2.0,3.5,6.0,4.0,41114.304,0.0,0.14,5.9,25.5,0.2314284831495882,2.4734562784446,6.0,10.0,0.0,1.0
275.0,275.0,182.6,0.0,11253.0,0.0,13.17,5.0,1.0,3.0,4.0,7.5,37830.87,1.0,0.354,6.5,15.82,0.2259754598696993,9.6879387291936,3.0,1.5,1.0,0.0
235.0,235.0,1412.0,1119.0,22646.0,21176.0,27.72,3.0,6.0,3.5,5.0,3.0,21046.608,4.0,0.15,6.2,13.91,1.3727725655819465,9.9171560687502,6.0,9.0,1.0,0.0
235.0,235.0,869.7,0.0,19754.0,0.0,83.56,3.0,2.0,3.5,5.0,24.0,101500.938,3.0,0.171,6.0,17.28,0.6058799462383598,21.9641762712876,8.0,4.0,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,27.72,5.0,1.0,3.0,5.0,2.5,27022.05,0.0,0.123,6.19,12.9,0.0899938903377707,0.652806587587,10.0,2.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,231.3,2.0,3.0,3.5,5.0,3.0,18640.116,4.0,0.15,6.2,13.91,0.3789461724761001,6.3798153945862,4.5,6.0,1.0,0.0
275.0,275.0,104.5,77.63,8682.0,7684.0,1119.0,2.0,6.0,3.5,6.0,2.0,22514.976,3.0,0.15,6.33,18.96,1.2225197746800194,28.4163526266311,12.0,10.0,0.0,1.0
235.0,235.0,4221.0,3034.0,32053.0,28583.0,162.7,6.0,5.0,3.5,4.0,15.0,150874.81199999998,1.0,0.123,6.19,12.9,0.9421362555486582,6.365753312247,9.0,12.0,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,83.56,2.0,3.0,3.5,6.0,2.5,12195.612,4.0,0.1,6.1,32.84,0.4242846675878076,8.2267508120336,2.5,7.5,1.0,0.0
275.0,275.0,182.6,0.0,11253.0,0.0,57.9,4.0,3.0,3.5,5.0,16.0,227352.31200000003,3.0,0.283,7.28,19.74,1.964007192312739,39.4854942738018,24.0,8.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,920.8,6.0,3.0,3.5,8.0,21.0,264085.98480000003,1.0,0.14,5.9,25.5,0.6534744654037754,4.7740016819382,7.0,7.0,0.0,1.0
275.0,275.0,16.73,10.33,3877.0,3142.0,57.9,5.0,5.0,4.0,8.0,3.0,65464.74,3.0,0.15,6.2,13.91,3.8803419350271726,12.0982922953738,4.5,7.5,1.0,0.0
275.0,275.0,1752.0,1412.0,24164.0,22646.0,83.56,6.0,6.0,4.0,8.0,12.0,130391.0784,4.0,0.1,6.1,32.84,2.233578374110115,12.415257244405,4.0,12.0,1.0,0.0
355.0,235.0,1119.0,0.0,21176.0,0.0,117.7,1.0,2.0,3.5,8.0,12.5,56287.44,4.0,0.15,6.2,13.91,0.6508066097098468,7.3391414564677,7.5,12.5,1.0,0.0
275.0,235.0,4221.0,3034.0,32053.0,28583.0,13.17,5.0,4.0,3.0,4.0,4.0,55716.40800000001,1.0,0.123,6.19,12.9,0.5938834651625589,3.2741087412686,12.0,4.0,0.0,1.0
235.0,235.0,54.1,0.0,6434.0,0.0,83.56,4.0,2.0,3.5,8.0,7.5,185789.34,2.0,0.354,6.5,15.82,1.6122371573433318,50.144013422610506,9.0,7.5,1.0,0.0
275.0,275.0,25.1,16.73,4525.0,3877.0,57.9,5.0,5.0,3.5,8.0,10.0,201084.84000000003,3.0,0.1,6.69,35.66,4.991110954730846,27.1240667817707,8.0,4.0,1.0,0.0
355.0,235.0,77.63,54.1,7684.0,6434.0,19.43,3.0,6.0,3.5,5.0,9.0,64608.192,3.0,0.14,5.9,25.5,4.182152296634055,5.2837955866855,4.5,6.0,0.0,1.0
235.0,235.0,182.6,136.7,11253.0,9726.0,57.9,6.0,4.0,3.0,8.0,6.0,55700.0928,2.0,0.354,6.5,15.82,1.0806104184529532,28.619768138951798,3.0,6.0,1.0,0.0
235.0,235.0,1119.0,869.7,21176.0,19754.0,117.7,4.0,5.0,4.0,3.0,8.0,63433.4976,0.0,0.15,6.33,18.96,1.1199574813635125,23.8367901815427,12.0,4.0,0.0,1.0
355.0,275.0,54.1,36.92,6434.0,5383.0,27.72,1.0,5.0,3.5,3.0,9.0,15234.318,3.0,0.15,6.33,18.96,2.2345005944260925,59.4500186648545,6.0,15.0,0.0,1.0
235.0,235.0,229.3,0.0,12437.0,0.0,57.9,6.0,3.0,3.0,8.0,7.5,143165.88,4.0,0.1,6.1,32.84,1.1793517966725806,12.4550295091591,3.0,7.5,1.0,0.0
355.0,355.0,182.6,136.7,11253.0,9726.0,117.7,3.0,5.0,4.0,8.0,18.0,140963.328,0.0,0.283,7.28,19.74,3.3065059314872984,41.2473249199165,6.0,15.0,0.0,1.0
355.0,235.0,104.5,0.0,8682.0,0.0,19.43,2.0,1.0,3.5,5.0,2.0,11869.308,3.0,0.2,6.77,23.99,0.2725225779500721,5.1763599424346,6.0,6.0,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,8.693,6.0,2.0,4.0,3.0,12.5,43847.1,1.0,0.123,6.19,12.9,0.4300968526827452,3.4023050991773,2.5,7.5,0.0,1.0
355.0,235.0,25.1,0.0,4525.0,0.0,3.178,1.0,3.0,3.0,3.0,4.5,10731.3228,4.0,0.2,6.77,23.99,1.9348657867672192,36.9625247379359,6.0,1.5,0.0,1.0
355.0,355.0,1752.0,1412.0,24164.0,22646.0,3.178,2.0,4.0,3.5,3.0,9.0,20997.6624,3.0,0.14,5.9,25.5,1.0253273326064047,5.507857687096299,3.0,3.0,0.0,1.0
275.0,235.0,4221.0,3034.0,32053.0,28583.0,1412.0,2.0,5.0,3.5,3.0,9.0,17424.6336,1.0,0.2,6.77,23.99,0.3240516512880488,3.6663549950933,6.0,9.0,0.0,1.0
355.0,275.0,36.92,25.1,5383.0,4525.0,1412.0,3.0,6.0,3.5,6.0,7.5,92507.184,0.0,0.14,5.9,25.5,3.176642417477062,8.931238619924601,15.0,7.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,671.2,1.0,2.0,3.0,8.0,8.0,54329.616,3.0,0.2,6.77,23.99,0.372528819977347,10.635757032719301,24.0,20.0,0.0,1.0
235.0,235.0,330.9,276.9,14276.0,13347.0,231.3,1.0,4.0,4.0,8.0,3.0,18534.0672,4.0,0.1,6.69,35.66,1.127088251881549,17.8544276770541,7.5,1.5,1.0,0.0
355.0,275.0,136.7,104.5,9726.0,8682.0,57.9,2.0,6.0,3.5,5.0,17.5,124403.4,3.0,0.171,6.0,17.28,4.432452588221515,30.0713848133594,17.5,17.5,0.0,1.0
235.0,235.0,1119.0,869.7,21176.0,19754.0,83.56,6.0,4.0,4.0,6.0,20.0,473630.256,2.0,0.1,6.69,35.66,2.546225376058369,17.514066196082,24.0,4.0,1.0,0.0
235.0,235.0,6.062,0.0,2534.0,0.0,5.412,5.0,2.0,3.5,4.0,5.0,32018.58,3.0,0.15,6.2,13.91,1.732378846328516,25.0199607114031,5.0,2.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,8.693,3.0,3.0,3.5,4.0,24.0,84137.48640000001,3.0,0.123,6.19,12.9,1.2350585584176892,17.292934434025902,8.0,4.0,0.0,1.0
275.0,275.0,637.2,450.7,17803.0,15898.0,57.9,1.0,4.0,3.0,4.0,21.0,35975.016,0.0,0.14,5.9,25.5,1.2377244180794824,5.4615166422214,10.5,17.5,0.0,1.0
235.0,235.0,229.3,182.6,12437.0,11253.0,19.43,3.0,4.0,4.0,3.0,12.5,45070.74,4.0,0.283,7.28,19.74,1.8730029962912915,34.6459362606969,5.0,7.5,0.0,1.0
355.0,275.0,16.73,0.0,3877.0,0.0,920.8,2.0,1.0,3.5,5.0,15.0,114206.4,1.0,0.14,5.9,25.5,1.313248638575864,13.288367892357101,18.0,15.0,0.0,1.0
355.0,275.0,25.1,0.0,4525.0,0.0,57.9,4.0,1.0,3.0,5.0,6.0,27898.992,3.0,0.1,6.1,32.84,0.3686732247366929,9.0369011472674,1.5,3.0,1.0,0.0
275.0,275.0,3.492,0.0,2124.0,0.0,27.72,4.0,1.0,3.5,6.0,2.0,29171.5776,0.0,0.283,7.28,19.74,1.1529179956699602,69.16487918117389,10.0,8.0,0.0,1.0
355.0,235.0,229.3,182.6,12437.0,11253.0,337.4,5.0,5.0,3.5,6.0,2.0,18925.632,2.0,0.283,7.28,19.74,0.5964942417393156,14.2430913296695,2.0,8.0,0.0,1.0
235.0,235.0,869.7,0.0,19754.0,0.0,337.4,2.0,1.0,3.0,7.0,4.5,44711.8056,0.0,0.15,6.33,18.96,0.1507378649343399,1.8545915778405,9.0,6.0,0.0,1.0
275.0,235.0,6.062,3.492,2534.0,2124.0,162.7,1.0,5.0,4.0,8.0,3.0,10351.9944,3.0,0.1,6.1,32.84,3.839233734695673,17.5872534770991,3.0,3.0,1.0,0.0
355.0,235.0,1119.0,0.0,21176.0,0.0,117.7,1.0,2.0,3.5,8.0,20.0,88754.68800000001,4.0,0.2,6.77,23.99,0.8145078530449509,53.1136272945128,16.0,4.0,0.0,1.0
275.0,275.0,36.92,0.0,5383.0,0.0,671.2,1.0,1.0,4.0,4.0,4.0,2414.6496,0.0,0.1,6.69,35.66,0.2167022546181988,3.7280102578546,2.0,4.0,1.0,0.0
355.0,235.0,330.9,276.9,14276.0,13347.0,337.4,4.0,5.0,4.0,8.0,4.0,103079.4336,3.0,0.2,6.77,23.99,1.6381745122568387,30.7398942136956,24.0,16.0,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,27.72,2.0,2.0,3.5,5.0,10.0,56083.5,1.0,0.354,6.5,15.82,0.5827393837754523,29.9355741708078,8.0,10.0,1.0,0.0
235.0,235.0,869.7,0.0,19754.0,0.0,117.7,4.0,2.0,4.0,7.0,18.0,359130.1824,4.0,0.171,6.0,17.28,1.170677206442699,47.9377591827832,18.0,6.0,0.0,1.0
235.0,235.0,330.9,276.9,14276.0,13347.0,1119.0,5.0,4.0,3.0,7.0,10.0,100950.30000000002,4.0,0.1,6.1,32.84,0.6442093462011422,21.1840314776373,2.5,12.5,1.0,0.0
275.0,275.0,1119.0,869.7,21176.0,19754.0,19.43,2.0,6.0,3.0,5.0,21.0,96096.528,1.0,0.1,6.1,32.84,3.2090786595127545,17.7663992274616,14.0,3.5,1.0,0.0
235.0,235.0,2153.0,1752.0,26048.0,24164.0,482.0,4.0,4.0,3.5,8.0,6.0,82228.60800000001,0.0,0.123,6.19,12.9,0.6413604532465366,3.2821243085111,9.0,15.0,0.0,1.0
355.0,355.0,182.6,136.7,11253.0,9726.0,38.92,4.0,6.0,4.0,8.0,7.0,39287.0016,0.0,0.1,6.1,32.84,2.7490399474852443,13.4590259433532,3.5,10.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,83.56,3.0,1.0,3.5,6.0,12.0,104352.0192,4.0,0.14,5.9,25.5,0.2457049531948789,3.316500051258,12.0,16.0,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,162.7,3.0,3.0,3.5,6.0,4.0,18819.5832,3.0,0.2,6.77,23.99,0.3724300851225176,8.0752334546746,2.0,4.0,0.0,1.0
355.0,235.0,637.2,450.7,17803.0,15898.0,920.8,2.0,4.0,3.5,4.0,21.0,109173.1608,3.0,0.123,6.19,12.9,0.9446246242699864,7.2512601534818995,17.5,7.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,920.8,4.0,3.0,3.0,8.0,17.5,333462.294,1.0,0.354,6.5,15.82,0.7399582123269054,22.8045110853367,17.5,10.5,1.0,0.0
235.0,235.0,10.33,6.062,3142.0,2534.0,5.412,6.0,6.0,3.5,3.0,6.0,49337.164800000006,0.0,0.354,6.5,15.82,4.872608420640183,33.9350329844364,6.0,3.0,1.0,0.0
275.0,275.0,2153.0,1752.0,26048.0,24164.0,162.7,5.0,6.0,3.5,8.0,6.0,181506.6,1.0,0.15,6.2,13.91,1.906748413268071,10.1110484823104,18.0,15.0,1.0,0.0
355.0,355.0,450.7,0.0,15898.0,0.0,19.43,3.0,1.0,3.0,7.0,9.0,87600.38759999999,4.0,0.171,6.0,17.28,0.2937040779478919,6.3624226017676,4.5,4.5,0.0,1.0
235.0,235.0,136.7,104.5,9726.0,8682.0,162.7,6.0,4.0,4.0,7.0,18.0,472765.5504,4.0,0.1,6.69,35.66,3.257141952128656,28.1993781771628,15.0,9.0,1.0,0.0
275.0,275.0,104.5,77.63,8682.0,7684.0,162.7,1.0,5.0,4.0,7.0,4.0,25990.1136,4.0,0.2,6.77,23.99,2.219629011581258,34.250945387947,24.0,16.0,0.0,1.0
355.0,235.0,25.1,16.73,4525.0,3877.0,57.9,3.0,5.0,3.5,3.0,5.0,40788.0,4.0,0.354,6.5,15.82,2.446843591347239,31.3247073407363,15.0,12.5,1.0,0.0
275.0,275.0,5538.0,4221.0,34685.0,32053.0,671.2,1.0,5.0,3.5,3.0,18.0,47611.8324,3.0,0.354,6.5,15.82,0.7851121480533976,18.516696976139503,18.0,6.0,1.0,0.0
275.0,235.0,869.7,0.0,19754.0,0.0,117.7,2.0,1.0,4.0,8.0,10.0,112167.0,3.0,0.14,5.9,25.5,0.3872307436625571,8.9703805296498,10.0,10.0,0.0,1.0
275.0,275.0,25.1,0.0,4525.0,0.0,83.56,4.0,1.0,3.5,7.0,20.0,176122.58399999997,3.0,0.283,7.28,19.74,1.1247762200131644,61.957417985434,8.0,12.0,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,57.9,4.0,1.0,4.0,8.0,15.0,84186.432,0.0,0.2,6.77,23.99,0.2473377169290892,3.3118418012646003,3.0,9.0,0.0,1.0
235.0,235.0,450.7,330.9,15898.0,14276.0,482.0,2.0,5.0,3.5,4.0,1.5,4348.0008,2.0,0.171,6.0,17.28,0.3431246086525437,3.5774577025606,1.5,4.5,0.0,1.0
275.0,235.0,637.2,0.0,17803.0,0.0,920.8,1.0,3.0,3.5,8.0,24.0,147685.1904,2.0,0.15,6.33,18.96,1.1728704469321116,47.9725770267427,24.0,16.0,0.0,1.0
235.0,235.0,869.7,637.2,19754.0,17803.0,117.7,4.0,6.0,3.0,7.0,12.0,109638.144,0.0,0.1,6.1,32.84,1.7065374163056517,11.696314096856101,6.0,15.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,57.9,6.0,1.0,3.0,5.0,20.0,270832.32,4.0,0.15,6.33,18.96,0.2451728925339783,5.227320778100601,12.0,16.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,920.8,5.0,2.0,3.0,3.0,24.0,106456.68,4.0,0.283,7.28,19.74,0.2240772830298437,6.2343747988085,4.0,20.0,0.0,1.0
235.0,235.0,25.1,16.73,4525.0,3877.0,337.4,1.0,6.0,3.0,4.0,12.0,32891.4432,0.0,0.171,6.0,17.28,2.780295833719377,22.803086305836,18.0,9.0,0.0,1.0
355.0,235.0,36.92,0.0,5383.0,0.0,57.9,5.0,3.0,3.0,6.0,10.0,210670.02,1.0,0.1,6.1,32.84,2.139443809742448,25.8119922913219,15.0,7.5,1.0,0.0
235.0,235.0,229.3,0.0,12437.0,0.0,920.8,2.0,2.0,3.5,5.0,14.0,57878.172,3.0,0.15,6.33,18.96,0.504391099850136,14.6846652407978,10.5,3.5,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,920.8,5.0,3.0,4.0,7.0,6.0,143553.366,1.0,0.14,5.9,25.5,0.5992235825965828,4.5722304456206,18.0,6.0,0.0,1.0
235.0,235.0,36.92,0.0,5383.0,0.0,57.9,2.0,2.0,4.0,8.0,6.0,27132.1776,1.0,0.171,6.0,17.28,1.1905297592888548,40.744274983075,6.0,6.0,0.0,1.0
355.0,275.0,25.1,0.0,4525.0,0.0,38.92,6.0,3.0,3.0,6.0,9.0,130831.5888,0.0,0.3,6.6,10.27,1.8772093136447343,63.74912304814399,4.5,6.0,1.0,0.0
355.0,355.0,16.73,0.0,3877.0,0.0,57.9,1.0,3.0,4.0,3.0,5.0,12358.764,3.0,0.1,6.69,35.66,1.6774516003115858,39.9582636586949,12.5,5.0,1.0,0.0
235.0,235.0,36.92,0.0,5383.0,0.0,920.8,3.0,3.0,4.0,3.0,10.0,67585.716,2.0,0.1,6.69,35.66,1.67355273972177,40.8064387793976,15.0,7.5,1.0,0.0
